unitid,applications,admitted,enrolled,acceptance_rate,sat_verbal_25,sat_verbal_75,sat_math_25,sat_math_75,sat_total_25,sat_total_75,act_composite_25,act_composite_75,act_english_25,act_english_75,act_math_25,act_math_75,selectivity_tier,test_policy,financial_aid_policy,gpa_average
130314,1778,1416.0,173.0,0.796400449943757,460.0,630.0,500.0,620.0,960.0,1250.0,,,,,,,Less Selective,Required,Need-blind,3.18836758979878
130493,8303,6735.0,1227.0,0.8111525954474287,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1057863529509033
130590,6396,2144.0,579.0,0.33520950594121324,660.0,730.0,650.0,730.0,1310.0,1460.0,30.0,33.0,29.0,35.0,27.0,30.0,Selective,Required,Need-blind,3.6183449906815848
130624,1789,435.0,287.0,0.24315259921743992,610.0,690.0,600.0,690.0,1210.0,1380.0,25.0,30.0,26.0,33.0,24.0,28.0,Highly Selective,Required,Need-blind,3.804381444841817
130697,14500,2479.0,782.0,0.17096551724137932,720.0,770.0,730.0,770.0,1450.0,1540.0,33.0,35.0,35.0,35.0,30.0,34.0,Highly Selective,Required,Need-blind,3.7473032910857382
130776,5457,4440.0,711.0,0.8136338647608576,440.0,600.0,400.0,550.0,840.0,1150.0,20.0,27.0,21.0,31.0,17.0,26.0,Less Selective,Required,Need-blind,3.272826070066218
130794,51803,2332.0,1641.0,0.045016697874640466,740.0,780.0,760.0,800.0,1500.0,1580.0,33.0,35.0,34.0,36.0,31.0,35.0,Elite,Required,Need-blind,3.9513990635497453
130934,7542,4651.0,1405.0,0.6166799257491382,440.0,550.0,420.0,520.0,860.0,1070.0,22.0,26.0,21.0,25.0,17.0,26.0,Less Selective,Required,Need-blind,3.1360258998920463
130943,37690,24541.0,4548.0,0.6511276200583709,610.0,680.0,590.0,680.0,1200.0,1360.0,27.0,31.0,27.0,33.0,25.0,29.0,Less Selective,Required,Need-blind,3.4930297152795386
130989,1291,988.0,153.0,0.7652982184353214,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.439151712768611
131159,17786,8427.0,1856.0,0.4737996176768245,670.0,740.0,630.0,710.0,1300.0,1450.0,29.0,33.0,30.0,35.0,25.0,30.0,Selective,Required,Need-blind,3.5692933142616696
131283,5874,4925.0,861.0,0.8384405856315968,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4330491564380985
131450,425,259.0,149.0,0.6094117647058823,370.0,463.0,380.0,470.0,750.0,933.0,14.0,18.0,11.0,15.0,14.0,17.0,Less Selective,Required,Need-blind,3.231808727731117
131469,27094,11798.0,2539.0,0.4354469624271056,680.0,750.0,670.0,750.0,1350.0,1500.0,31.0,34.0,32.0,35.0,28.0,31.0,Selective,Required,Need-blind,3.6898796829388054
131496,25485,3334.0,1599.0,0.13082205218756132,700.0,770.0,690.0,780.0,1390.0,1550.0,32.0,34.0,34.0,35.0,29.0,35.0,Highly Selective,Required,Need-blind,3.8954252291228424
131520,30342,10587.0,2268.0,0.3489222859402808,560.0,660.0,540.0,638.0,1100.0,1298.0,22.0,28.0,23.0,30.0,21.0,26.0,Selective,Required,Need-blind,3.7044023354587274
131876,1114,1105.0,259.0,0.9919210053859964,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.030266064974869
132408,156,100.0,29.0,0.6410256410256411,500.0,650.0,430.0,550.0,930.0,1200.0,17.0,23.0,15.0,24.0,15.0,20.0,Less Selective,Required,Need-blind,3.329830349543917
132471,12141,7172.0,582.0,0.59072564039206,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3244825715389945
132602,6844,6834.0,702.0,0.9985388661601403,430.0,520.0,400.0,480.0,830.0,1000.0,15.0,18.0,13.0,17.0,15.0,16.0,Less Selective,Required,Need-blind,3.1971049026255582
132657,8333,6162.0,781.0,0.7394695787831513,520.0,620.0,510.0,580.0,1030.0,1200.0,22.0,27.0,21.0,29.0,19.0,25.0,Less Selective,Required,Need-blind,3.197324148833724
132879,283,66.0,22.0,0.2332155477031802,410.0,500.0,430.0,520.0,840.0,1020.0,,,,,,,Highly Selective,Required,Need-blind,3.8754921182205497
132903,60627,23961.0,8196.0,0.39521995150675443,610.0,680.0,580.0,670.0,1190.0,1350.0,25.0,29.0,24.0,30.0,23.0,27.0,Selective,Required,Need-blind,3.716496906926831
133492,4664,3670.0,537.0,0.7868782161234992,600.0,678.0,550.0,658.0,1150.0,1336.0,24.0,29.0,23.0,30.0,21.0,27.0,Less Selective,Required,Need-blind,3.5557118687514664
133526,9805,8316.0,316.0,0.8481387047424783,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.544868590024443
133553,10286,6818.0,1931.0,0.6628426988139219,570.0,670.0,570.0,680.0,1140.0,1350.0,24.0,30.0,22.0,30.0,23.0,28.0,Less Selective,Required,Need-blind,3.331288220361234
133650,22713,4797.0,1391.0,0.21120063399815084,530.0,590.0,500.0,560.0,1030.0,1150.0,20.0,24.0,19.0,24.0,18.0,23.0,Highly Selective,Required,Need-blind,3.841721159376843
133669,27612,20279.0,4417.0,0.7344270606982471,530.0,620.0,510.0,590.0,1040.0,1210.0,20.0,26.0,20.0,25.0,18.0,24.0,Less Selective,Required,Need-blind,3.5115305462484825
133711,5509,4302.0,655.0,0.7809039753131239,520.0,620.0,470.0,580.0,990.0,1200.0,19.0,24.0,18.0,25.0,17.0,23.0,Less Selective,Required,Need-blind,3.420385459088568
133809,307,204.0,196.0,0.6644951140065146,480.0,640.0,470.0,610.0,950.0,1250.0,17.0,20.0,15.0,20.0,15.0,19.0,Less Selective,Required,Need-blind,3.394988155330077
133845,170,164.0,100.0,0.9647058823529412,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.155369532295824
133854,212,210.0,109.0,0.9905660377358491,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5679867851325784
133863,205,202.0,117.0,0.9853658536585366,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1443311779481964
133881,15205,9507.0,882.0,0.6252548503781651,570.0,660.0,560.0,660.0,1130.0,1320.0,23.0,28.0,21.0,27.0,22.0,28.0,Less Selective,Required,Need-blind,3.451382582172649
133951,25034,14729.0,5169.0,0.5883598306303427,550.0,640.0,510.0,610.0,1060.0,1250.0,20.0,26.0,20.0,27.0,17.0,24.0,Less Selective,Required,Need-blind,3.5959131879641055
133979,12750,9475.0,459.0,0.7431372549019608,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.186337519270497
134079,10874,6423.0,640.0,0.5906750045981239,590.0,660.0,580.0,650.0,1170.0,1310.0,25.0,30.0,24.0,30.0,23.0,28.0,Less Selective,Required,Need-blind,3.0670525973055254
134097,74038,18793.0,5890.0,0.2538291147788973,630.0,700.0,610.0,690.0,1240.0,1390.0,27.0,31.0,26.0,33.0,25.0,29.0,Selective,Required,Need-blind,3.5805910920381576
134130,65375,15707.0,6762.0,0.2402600382409178,650.0,730.0,650.0,750.0,1300.0,1480.0,28.0,33.0,27.0,34.0,26.0,31.0,Highly Selective,Required,Need-blind,3.7594032485453317
134945,8879,5087.0,755.0,0.5729248789278072,570.0,640.0,540.0,620.0,1110.0,1260.0,24.0,28.0,23.0,27.0,21.0,26.0,Less Selective,Required,Need-blind,3.339069033602635
135081,3375,3288.0,1958.0,0.9742222222222222,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1091754722319345
135726,48286,8940.0,2328.0,0.18514683345068964,660.0,720.0,670.0,750.0,1330.0,1470.0,30.0,33.0,31.0,35.0,27.0,32.0,Highly Selective,Required,Need-blind,3.8463807820610265
136172,21568,13430.0,2816.0,0.6226817507418397,510.0,620.0,480.0,590.0,990.0,1210.0,20.0,26.0,19.0,25.0,17.0,24.0,Less Selective,Required,Need-blind,3.335779744002486
136215,17621,12805.0,2029.0,0.7266897451903979,540.0,660.0,510.0,650.0,1050.0,1310.0,21.0,28.0,20.0,29.0,18.0,27.0,Less Selective,Required,Need-blind,3.3563296194431116
136330,7657,6763.0,680.0,0.8832440903748204,500.0,620.0,470.0,590.0,970.0,1210.0,19.0,26.0,19.0,27.0,17.0,25.0,Less Selective,Required,Need-blind,3.454593768004837
136774,2685,1809.0,447.0,0.6737430167597765,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.338018474184455
136950,9796,3973.0,639.0,0.4055737035524704,620.0,690.0,590.0,670.0,1210.0,1360.0,26.0,31.0,26.0,32.0,23.0,28.0,Selective,Required,Need-blind,3.515346280944125
137032,7788,5615.0,632.0,0.7209809964047252,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2757081118920435
137351,65187,26699.0,5803.0,0.4095755288631169,580.0,670.0,560.0,660.0,1140.0,1330.0,24.0,29.0,23.0,29.0,21.0,27.0,Selective,Required,Need-blind,3.738188243871074
137476,4798,4769.0,564.0,0.9939558149228845,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3526433072606525
137546,7824,6762.0,638.0,0.8642638036809815,560.0,660.0,530.0,630.0,1090.0,1290.0,23.0,29.0,21.0,29.0,20.0,27.0,Less Selective,Required,Need-blind,3.0431134617798885
137564,2800,2080.0,1034.0,0.7428571428571429,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.168668732112039
137847,35353,14469.0,2505.0,0.40927219755042005,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.5342453877999462
137953,192,120.0,98.0,0.625,450.0,535.0,430.0,520.0,880.0,1055.0,17.0,23.0,15.0,24.0,16.0,21.0,Less Selective,Required,Need-blind,3.595009829032324
138275,1628,778.0,255.0,0.47788697788697787,440.0,550.0,400.0,520.0,840.0,1070.0,14.0,20.0,14.0,19.0,15.0,18.0,Selective,Required,Need-blind,3.7263369010213947
138293,1907,1479.0,259.0,0.7755637126376508,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2445396320255586
138354,9831,5591.0,1503.0,0.5687112196114332,520.0,630.0,500.0,600.0,1020.0,1230.0,20.0,27.0,20.0,26.0,18.0,25.0,Less Selective,Required,Need-blind,3.1264899426397363
138558,2618,2020.0,1112.0,0.771581359816654,470.0,570.0,430.0,540.0,900.0,1110.0,16.0,21.0,14.0,20.0,16.0,20.0,Less Selective,Required,Need-blind,3.1936431256641624
138600,1857,1250.0,241.0,0.6731287022078621,610.0,710.0,570.0,640.0,1180.0,1350.0,26.0,31.0,,,,,Less Selective,Required,Need-blind,3.2331341158355653
138761,780,399.0,108.0,0.5115384615384615,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.428953498285779
138868,3250,2194.0,1084.0,0.6750769230769231,490.0,650.0,482.0,587.0,972.0,1237.0,15.0,23.0,14.0,22.0,15.0,23.0,Less Selective,Required,Need-blind,3.536827816187897
138947,27672,17884.0,1069.0,0.6462850534836658,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1430953618696136
139144,6467,4000.0,577.0,0.6185248183083346,570.0,658.0,530.0,620.0,1100.0,1278.0,23.0,29.0,23.0,29.0,21.0,27.0,Less Selective,Required,Need-blind,3.3949578951224164
139199,2761,2401.0,205.0,0.8696124592538935,510.0,590.0,480.0,580.0,990.0,1170.0,17.0,23.0,16.0,24.0,16.0,23.0,Less Selective,Required,Need-blind,3.0593780199724687
139205,1018,879.0,244.0,0.8634577603143418,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.182155977267123
139250,2548,2510.0,714.0,0.9850863422291993,470.0,602.0,430.0,563.0,900.0,1165.0,14.0,22.0,13.0,22.0,15.0,20.0,Less Selective,Required,Need-blind,3.3473187212462587
139311,1782,1258.0,504.0,0.7059483726150393,450.0,550.0,418.0,520.0,868.0,1070.0,16.0,20.0,14.0,20.0,15.0,18.0,Less Selective,Required,Need-blind,3.1570703810027956
139366,3550,3523.0,1083.0,0.9923943661971831,460.0,570.0,400.0,530.0,860.0,1100.0,17.0,24.0,16.0,22.0,15.0,23.0,Less Selective,Required,Need-blind,3.1133665431854833
139393,751,614.0,246.0,0.8175765645805593,590.0,710.0,540.0,680.0,1130.0,1390.0,23.0,30.0,23.0,33.0,22.0,28.0,Less Selective,Required,Need-blind,3.5832003496720977
139630,461,246.0,204.0,0.5336225596529284,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1522392277781695
139658,31929,3543.0,1426.0,0.11096495349055717,710.0,760.0,750.0,790.0,1460.0,1550.0,32.0,34.0,,,,,Highly Selective,Required,Need-blind,3.859709671357623
139719,5080,3190.0,742.0,0.6279527559055118,400.0,480.0,395.0,440.0,795.0,920.0,16.0,19.0,15.0,19.0,16.0,18.0,Less Selective,Required,Need-blind,3.4537825136602
139755,52377,8622.0,3763.0,0.1646142390744029,650.0,740.0,680.0,790.0,1330.0,1530.0,28.0,34.0,28.0,35.0,27.0,35.0,Highly Selective,Required,Need-blind,3.797020616278743
139764,2045,1578.0,533.0,0.7716381418092909,470.0,590.0,430.0,540.0,900.0,1130.0,16.0,21.0,13.0,21.0,15.0,20.0,Less Selective,Required,Need-blind,3.5236766345372916
139861,6214,5454.0,1816.0,0.877695526231091,540.0,640.0,520.0,600.0,1060.0,1240.0,21.0,26.0,20.0,27.0,19.0,26.0,Less Selective,Required,Need-blind,3.3665708313234846
139931,14410,12916.0,4753.0,0.896321998612075,500.0,590.0,480.0,570.0,980.0,1160.0,18.0,23.0,16.0,23.0,17.0,23.0,Less Selective,Required,Need-blind,3.0783838919519773
139940,30230,18826.0,4542.0,0.6227588488256699,530.0,640.0,510.0,640.0,1040.0,1280.0,19.0,26.0,18.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.4605892036142416
139959,43419,16151.0,6146.0,0.3719800087519289,590.0,690.0,570.0,700.0,1160.0,1390.0,25.0,32.0,31.0,35.0,27.0,32.0,Selective,Required,Need-blind,3.7399741982897554
139968,2126,1845.0,729.0,0.867826904985889,,,,,,,15.0,21.0,12.0,21.0,15.0,22.0,Less Selective,Required,Need-blind,3.2271737622949903
140234,1457,921.0,183.0,0.632120796156486,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.320382904110617
140252,404,379.0,205.0,0.9381188118811881,440.0,570.0,460.0,550.0,900.0,1120.0,15.0,19.0,14.0,19.0,15.0,19.0,Less Selective,Required,Need-blind,3.047626811608213
140447,11058,7349.0,1015.0,0.664586724543317,600.0,680.0,580.0,670.0,1180.0,1350.0,25.0,31.0,24.0,32.0,23.0,29.0,Less Selective,Required,Need-blind,3.0271451325731458
140553,5610,2883.0,682.0,0.513903743315508,,,,,,,19.0,23.0,18.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.5289398278167408
140696,2854,1714.0,391.0,0.6005606166783461,573.0,670.0,533.0,650.0,1106.0,1320.0,23.0,30.0,21.0,31.0,20.0,27.0,Less Selective,Required,Need-blind,3.4651536066453716
140720,2253,1878.0,120.0,0.833555259653795,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3679531039631945
140818,2066,1918.0,286.0,0.9283639883833494,510.0,600.0,480.0,570.0,990.0,1170.0,18.0,24.0,16.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.121855349867969
140872,1755,968.0,319.0,0.5515669515669516,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.372464556165032
140951,14931,12495.0,3651.0,0.8368495077355836,550.0,670.0,500.0,610.0,1050.0,1280.0,21.0,28.0,21.0,30.0,18.0,26.0,Less Selective,Required,Need-blind,3.57818264923598
140988,783,759.0,269.0,0.9693486590038314,450.0,580.0,450.0,550.0,900.0,1130.0,17.0,23.0,15.0,22.0,16.0,23.0,Less Selective,Required,Need-blind,3.568696453478824
141060,10610,3617.0,727.0,0.3409048067860509,550.0,660.0,510.0,610.0,1060.0,1270.0,21.0,27.0,21.0,29.0,18.0,25.0,Selective,Required,Need-blind,3.65770309033398
141167,526,227.0,140.0,0.43155893536121676,490.0,540.0,480.0,570.0,970.0,1110.0,18.0,23.0,15.0,20.0,17.0,22.0,Selective,Required,Need-blind,3.543775072098661
141185,876,559.0,213.0,0.6381278538812786,540.0,650.0,520.0,600.0,1060.0,1250.0,21.0,25.0,21.0,27.0,18.0,26.0,Less Selective,Required,Need-blind,3.3549471790585366
141237,730,662.0,217.0,0.9068493150684932,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.147651937968861
141264,4689,3915.0,1135.0,0.8349328214971209,490.0,580.0,460.0,550.0,950.0,1130.0,17.0,23.0,16.0,23.0,16.0,20.0,Less Selective,Required,Need-blind,3.514400011834387
141325,1384,859.0,100.0,0.6206647398843931,433.0,465.0,443.0,478.0,876.0,943.0,,,,,,,Less Selective,Required,Need-blind,3.4751433642777996
141334,8399,4147.0,1361.0,0.4937492558637933,480.0,580.0,450.0,550.0,930.0,1130.0,17.0,23.0,16.0,23.0,16.0,22.0,Selective,Required,Need-blind,3.7260793450036656
141361,1926,1233.0,242.0,0.6401869158878505,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.421815744894721
141486,2034,1884.0,376.0,0.9262536873156342,565.0,665.0,520.0,655.0,1085.0,1320.0,,,,,,,Less Selective,Required,Need-blind,3.3736777873513786
141565,2562,2300.0,367.0,0.897736143637783,478.0,570.0,420.0,540.0,898.0,1110.0,15.0,22.0,14.0,21.0,15.0,20.0,Less Selective,Required,Need-blind,3.5658396035552054
141574,19211,13388.0,3042.0,0.6968924053927438,540.0,640.0,480.0,600.0,1020.0,1240.0,20.0,27.0,16.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.57447400804383
141644,14538,12282.0,543.0,0.8448204704911267,548.0,650.0,520.0,630.0,1068.0,1280.0,21.0,29.0,19.0,28.0,18.0,26.0,Less Selective,Required,Need-blind,3.0163837766999144
141981,750,717.0,238.0,0.956,540.0,610.0,490.0,600.0,1030.0,1210.0,15.0,21.0,13.0,20.0,15.0,20.0,Less Selective,Required,Need-blind,3.0066880964902256
142115,15949,13391.0,3080.0,0.8396137688883315,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.52271789604273
142285,12222,9666.0,1869.0,0.7908689248895434,490.0,610.0,460.0,590.0,950.0,1200.0,20.0,29.0,19.0,28.0,19.0,29.0,Less Selective,Required,Need-blind,3.56893975412512
142294,4553,2150.0,297.0,0.4722161212387437,540.0,640.0,540.0,630.0,1080.0,1270.0,20.0,28.0,,,,,Selective,Required,Need-blind,3.6544169572824483
142328,4256,3821.0,438.0,0.8977913533834586,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3847410896256735
142461,3571,2248.0,246.0,0.6295155418650238,470.0,620.0,470.0,590.0,940.0,1210.0,25.0,31.0,17.0,27.0,17.0,26.0,Less Selective,Required,Need-blind,3.5229075847250266
142522,10303,9989.0,4334.0,0.9695234397748229,500.0,610.0,480.0,590.0,980.0,1200.0,20.0,26.0,19.0,26.0,18.0,26.0,Less Selective,Required,Need-blind,3.2781885916164777
143048,6633,5069.0,676.0,0.7642092567465701,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4584452691968703
143084,7424,5022.0,723.0,0.6764547413793104,500.0,620.0,510.0,630.0,1010.0,1250.0,21.0,28.0,19.0,28.0,19.0,26.0,Less Selective,Required,Need-blind,3.295975939618113
143118,5264,4482.0,829.0,0.8514437689969605,470.0,583.0,460.0,550.0,930.0,1133.0,20.0,26.0,21.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.02499745586296
143288,1113,892.0,86.0,0.8014375561545373,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.1696996926988463
143358,10138,7772.0,833.0,0.7666206352337739,550.0,650.0,540.0,650.0,1090.0,1300.0,25.0,31.0,25.0,34.0,23.0,30.0,Less Selective,Required,Need-blind,3.5896212705815627
144005,9458,3832.0,223.0,0.4051596532036371,,,,,,,,,,,,,Selective,Test-optional,Need-blind,3.569167904537789
144050,38631,1849.0,1626.0,0.04786311511480417,740.0,770.0,770.0,800.0,1510.0,1570.0,34.0,35.0,34.0,36.0,32.0,35.0,Elite,Required,Need-blind,3.915055563832079
144281,7873,7178.0,1608.0,0.9117236123459926,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.2826892943429713
144351,4607,4301.0,327.0,0.933579335793358,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.3833659611587814
144740,32176,23660.0,2943.0,0.7353306812531079,570.0,680.0,560.0,660.0,1130.0,1340.0,26.0,31.0,25.0,33.0,23.0,28.0,Less Selective,Required,Need-blind,3.1669386575995926
144892,11648,7892.0,819.0,0.6775412087912088,460.0,570.0,430.0,540.0,890.0,1110.0,,,,,,,Less Selective,Required,Need-blind,3.35994572153826
144962,6254,4737.0,607.0,0.7574352414454749,480.0,610.0,480.0,600.0,960.0,1210.0,23.0,28.0,23.0,27.0,21.0,27.0,Less Selective,Required,Need-blind,3.3427442808890464
144971,1041,921.0,129.0,0.8847262247838616,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.0540128847321713
145372,1273,1214.0,210.0,0.9536527886881383,430.0,608.0,381.0,611.0,811.0,1219.0,14.0,24.0,12.0,29.0,14.0,28.0,Less Selective,Required,Need-blind,3.3041529882756375
145600,25420,19955.0,4647.0,0.7850118017309206,560.0,660.0,560.0,680.0,1120.0,1340.0,25.0,32.0,24.0,33.0,24.0,31.0,Less Selective,Required,Need-blind,3.026638409579828
145619,2788,2153.0,354.0,0.7722381635581061,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.501090048934466
145637,67398,29446.0,8325.0,0.436897237306745,630.0,730.0,640.0,780.0,1270.0,1510.0,29.0,34.0,28.0,35.0,27.0,34.0,Selective,Required,Need-blind,3.6041130316655487
145646,6128,2768.0,441.0,0.4516971279373368,570.0,660.0,570.0,670.0,1140.0,1330.0,24.0,29.0,24.0,32.0,23.0,28.0,Selective,Required,Need-blind,3.5651218428206968
145691,3660,2733.0,253.0,0.7467213114754099,490.0,583.0,488.0,600.0,978.0,1183.0,19.0,25.0,18.0,24.0,17.0,24.0,Less Selective,Required,Need-blind,3.405490555467206
145725,8912,4939.0,534.0,0.5541965888689407,570.0,690.0,610.0,720.0,1180.0,1410.0,25.0,31.0,24.0,34.0,25.0,30.0,Less Selective,Required,Need-blind,3.444381751236114
145813,20884,18589.0,4147.0,0.8901072591457575,510.0,620.0,500.0,610.0,1010.0,1230.0,22.0,27.0,21.0,27.0,19.0,26.0,Less Selective,Required,Need-blind,3.5367205663035644
146339,873,551.0,178.0,0.6311569301260023,435.0,540.0,425.0,540.0,860.0,1080.0,16.0,23.0,15.0,22.0,16.0,24.0,Less Selective,Required,Need-blind,3.2135208456004176
146427,4136,2942.0,249.0,0.7113152804642167,530.0,680.0,590.0,705.0,1120.0,1385.0,21.0,30.0,20.0,31.0,20.0,27.0,Less Selective,Required,Need-blind,3.1976220841674974
146481,4811,2858.0,425.0,0.5940552899605072,590.0,685.0,580.0,680.0,1170.0,1365.0,28.0,31.0,28.0,33.0,25.0,28.0,Less Selective,Required,Need-blind,3.5488708699733484
146612,5291,3848.0,620.0,0.7272727272727273,490.0,610.0,500.0,610.0,990.0,1220.0,22.0,26.0,21.0,25.0,21.0,28.0,Less Selective,Required,Need-blind,3.141563841009226
146719,40468,32937.0,2951.0,0.8139023425916774,590.0,680.0,570.0,660.0,1160.0,1340.0,27.0,31.0,26.0,34.0,24.0,29.0,Less Selective,Required,Need-blind,3.364330452198
147013,2652,1694.0,436.0,0.638763197586727,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.153463353194389
147244,4009,2167.0,329.0,0.5405337989523572,450.0,600.0,410.0,570.0,860.0,1170.0,14.0,24.0,12.0,23.0,15.0,23.0,Less Selective,Required,Need-blind,3.302432860863804
147341,1614,1398.0,211.0,0.8661710037174721,510.0,630.0,500.0,600.0,1010.0,1230.0,20.0,27.0,19.0,26.0,17.0,26.0,Less Selective,Required,Need-blind,3.5400226272752784
147369,244,238.0,162.0,0.9754098360655737,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.316884616983578
147536,4145,3860.0,785.0,0.9312424607961399,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.4921859127275647
147660,5241,3056.0,516.0,0.5830948292310628,535.0,650.0,530.0,630.0,1065.0,1280.0,23.0,27.0,21.0,28.0,22.0,27.0,Less Selective,Required,Need-blind,3.4622383313802265
147679,3468,2526.0,455.0,0.7283737024221453,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.445120563104595
147703,24177,17033.0,2202.0,0.7045125532530918,,,,,,,,,,,,,Less Selective,Test-optional,Need-blind,3.5660786369068997
